,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at
27965,27965,27965,27965,105565,congratulation service silver food life food plate planet,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.0667147354660469,False,"Congratulations to HES Catering Services who have renewed their Silver Food for Life Served Here award! We're looking forward to working with you as you continue to serve food that's good on the plate, and great for the planet. 🥦🌍 @HCS_LBH https://t.co/193FrEh81j https://t.co/SYu2huYEnG",congratulations to hes catering services who have renewed their silver food for life served here award we're looking forward to working with you as you continue to serve food that's good on the plate and great for the planet    ,2020-12-04 08:45:04+00:00
27966,27966,27966,27966,105564,pupil bronze food life meal award commitment food,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Pupils at @wellscathschool are eating Bronze Food for Life Served Here menus - that means at least 75% of meals are cooked fresh. They have recently renewed their Bronze award, highlighting their ongoing commitment to good food for all! Find out more: https://t.co/193FrEh81j https://t.co/s9AGBzBoS9",pupils at  are eating bronze food for life served here menus  that means at least of meals are cooked fresh they have recently renewed their bronze award highlighting their ongoing commitment to good food for all find out more  ,2020-12-04 08:45:05+00:00
27967,27967,27967,27967,62137,nursing friend quality stethoscope health nurse area expertise,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7516409371902372,False,NURSING FRIENDS! What’s a good quality stethoscope to buy? Being a mental health nurse this is not my area of expertise 😂,nursing friends what’s a good quality stethoscope to buy being a mental health nurse this is not my area of expertise ,2020-12-04 08:45:15+00:00
27968,27968,27968,27968,30906,student nurse qualify safety choice work danger part pandemic protection support,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Student nurses can’t qualify from the safety of online learning - they have no choice about clinical work - and despite the dangers to themselves they always want to do their best, to play their part in the pandemic. They need protection, pay and support https://t.co/utj2gcIOUb",student nurses can’t qualify from the safety of online learning  they have no choice about clinical work  and despite the dangers to themselves they always want to do their best to play their part in the pandemic they need protection pay and support ,2020-12-04 08:58:03+00:00
27969,27969,27969,27969,30905,time machine please trip,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,A time machine please @eoghancorry 🙏 that was such a great trip https://t.co/ejtHChuoW4,a time machine please   that was such a great trip ,2020-12-04 09:00:40+00:00
27970,27970,27970,27970,30904,anyone year nurse currency bill satisfaction exploitation people difference,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Anyone who sets out to be a nurse wants to do good, I was paid for many years as a nurse in a currency that doesn’t pay the bills - it was called ‘job satisfaction’ in many ways that’s an exploitation of people who strive to make a difference #PayStudentNursesandMidwives https://t.co/sMelE9wTSx",anyone who sets out to be a nurse wants to do good i was paid for many years as a nurse in a currency that doesn’t pay the bills  it was called job satisfaction in many ways that’s an exploitation of people who strive to make a difference  ,2020-12-04 09:06:05+00:00
27971,27971,27971,27971,111634,year,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,@lauragwales 🤦🏼‍♀️🙈😂 every year this haunts me!,  every year this haunts me,2020-12-04 09:10:54+00:00
27972,27972,27972,27972,88104,session christmas twelve christmas,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.351300373249113,False,"last online uni session before Christmas, I suggested we do the twelve @MakatonCharity days of Christmas to end. Best get practicing!! #Makaton #Christmas #LDnursing #StudentLDnurse https://t.co/0Mbe6pvDuy",last online uni session before christmas i suggested we do the twelve  days of christmas to end best get practicing     ,2020-12-04 09:14:20+00:00
27973,27973,27973,27973,36889,thing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4258459368846236,True,@blue_nose_amy Glad things are moving on for you now finally, glad things are moving on for you now finally,2020-12-04 09:14:40+00:00
27974,27974,27974,27974,13074,staff hero work nurse remote video system,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1355879723296652,False,All the marvellous @StGeorgesTrust neonatal staff are heroes. Lovely to see Christina’s tireless work as a neonatal nurse acknowledged. We are proud to fund the VCreate remote video system at St George’s nnu #tooting #london https://t.co/63c1YmdAzx,all the marvellous  neonatal staff are heroes lovely to see christina’s tireless work as a neonatal nurse acknowledged we are proud to fund the vcreate remote video system at st george’s nnu   ,2020-12-04 09:39:55+00:00
27975,27975,27975,27975,36888,plaster,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,1.0,False,@blue_nose_amy Out of plaster though?, out of plaster though,2020-12-04 09:44:19+00:00
27976,27976,27976,27976,105563,tree frome food life award year year meal climate nature health congratulation commitment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5220487870969694,False,"🎉🌟 Tall Trees Kindergarten in Frome have held the Food for Life Served Here Gold award for a fantastic 10 years! That's 10 years of serving meals that are better for our climate, nature and health. Congratulations on your commitment! Find out more: https://t.co/SgFX16VwE0 https://t.co/WzmHx27aOM", tall trees kindergarten in frome have held the food for life served here gold award for a fantastic years that's years of serving meals that are better for our climate nature and health congratulations on your commitment find out more  ,2020-12-04 09:45:05+00:00
27977,27977,27977,27977,89065,thing,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,True,I mean I don’t normally RT things like this but it’s worth a read 😂 https://t.co/3GzuzVQtg7,i mean i don’t normally rt things like this but it’s worth a read  ,2020-12-04 09:46:02+00:00
27978,27978,27978,27978,84451,strength spin house supply lady,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3290458739106373,False,Bit of strength and bit of spin done. If very happily pay my PJs on and not leave the house again but I need birthday supplies for a certain little lady.,bit of strength and bit of spin done if very happily pay my pjs on and not leave the house again but i need birthday supplies for a certain little lady,2020-12-04 09:50:12+00:00
27979,27979,27979,27979,5524,student,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2001050443824743,False,Students please look! https://t.co/lIzJDVZ2kK,students please look ,2020-12-04 09:54:36+00:00
27980,27980,27980,27980,5523,module leader arrangement access lecturer access everyone apology,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1467627787324379,False,"@LJ_Thompson20 Hi Lauren, your module leaders will be in touch with arrangements as soon as they can get access. Lecturers are all desperately trying to get access too so unable to update everyone ☹️Apologies.", hi lauren your module leaders will be in touch with arrangements as soon as they can get access lecturers are all desperately trying to get access too so unable to update everyone apologies,2020-12-04 09:57:10+00:00
27981,27981,27981,27981,36887,clever love people dark light,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@timminchin How clever is this! Love all the little people running in and out of the dark and the amazing lights, how clever is this love all the little people running in and out of the dark and the amazing lights,2020-12-04 10:07:47+00:00
27982,27982,27982,27982,5522,thanks lecturer email cant,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6518380810842453,False,@LJ_Thompson20 Thanks! It seems some lecturers can get on emails and some can’t. I am just trying and can’t so far!, thanks it seems some lecturers can get on emails and some cant i am just trying and can’t so far,2020-12-04 10:08:22+00:00
27983,27983,27983,27983,30903,point society people choice stay loss,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"By sharing that Rob, you made the point far more powerfully - as a society we exploit people who care and want to do good, all of them have a hard choice to make because of that - stay.. or earn more elsewhere where they are rewarded more financially - a loss for them and for us https://t.co/ImpJ4SYA0v",by sharing that rob you made the point far more powerfully  as a society we exploit people who care and want to do good all of them have a hard choice to make because of that  stay or earn more elsewhere where they are rewarded more financially  a loss for them and for us ,2020-12-04 10:12:43+00:00
27984,27984,27984,27984,105562,part childhood obesity trailblazer project nursery childhood obesity learning child parent carers piece,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.510335512265799,False,"As part of the Childhood Obesity Trailblazer project in @NottsCC we're working with 7 nurseries to tackle childhood obesity, through food-based learning - both for children their parents carers. Read more @NurseryWorld: https://t.co/iBhTu7cP1s Piece by @nw_weinstein https://t.co/9h9SBZzbWt",as part of the childhood obesity trailblazer project in  we're working with nurseries to tackle childhood obesity through foodbased learning  both for children their parents carers read more   piece by  ,2020-12-04 10:15:03+00:00
